-22.544342,22.457026,18.077937
-13.545182,22.430034,18.095208
-0.012302,22.412424,18.170865
22.499998,22.412424,18.278565
22.479837,-0.010206,18.304508
0.034312,-0.041778,18.218845
-22.502111,-0.044349,18.123223
-22.500182,-22.497194,18.15764
0.014072,-22.502185,18.293623
22.499998,-22.502185,18.331244
