-22.499999,22.425888,18.076518
-13.502953,22.425888,18.103175
-0.004932,22.492343,18.177561
22.491001,22.499997,18.303554
22.491001,-0.017203,18.299809
0.040535,0.002175,18.224419
-22.554909,-0.000003,18.127318
-22.554909,-22.449091,18.178505
-0.012495,-22.437182,18.28408
22.45844,-22.453381,18.335445
