-22.54,22.494,18.067
-13.509672,22.464165,18.122516
-0.000002,22.455673,18.168582
22.515349,22.455339,18.277061
22.515349,-0.000003,18.295865
-0.011067,-0.021441,18.213698
-22.498739,-0.032588,18.105497
-22.486085,-22.463625,18.199367
-0.003516,-22.46364,18.287067
22.499998,-22.46364,18.333511
