-22.544342,22.457026,18.088505
-13.545182,22.430034,18.119306
-0.012302,22.412424,18.188084
22.499998,22.412424,18.291317
22.479837,-0.010206,18.308158
0.034312,-0.041778,18.227432
-22.502111,-0.044349,18.141198
-22.500182,-22.497194,18.201127
0.014072,-22.502185,18.309279
22.499998,-22.502185,18.340246
